V_666_S_14_sam_tools_cov: 666_k79_137659_flag=0_multi=102.9700_len=136085_fragment_1	1	52346	62479	52346	100	73.1119	34.5	36
V_667_T_0_sam_tools_cov: 666_k79_100489_flag=0_multi=140.5548_len=3444	1	3444	4701	3444	100	83.9666	34.5	35.9
V_668_T_42_sam_tools_cov: 668_k79_259905_flag=3_multi=14.0018_len=7777	1	7777	2532	7776	99.9871	19.96	34.4	35.9
V_666_S_42_sam_tools_cov: 666_k79_118799_flag=0_multi=140.8262_len=83860_fragment_1	1	39046	58728	39046	100	91.1077	34.4	35.8
V_667_T_42_sam_tools_cov: 663_k79_333263_flag=0_multi=50.0919_len=63253	1	63253	87670	63253	100	83.7606	34.3	35.7
V_668_T_42_sam_tools_cov: 666_k79_137659_flag=0_multi=102.9700_len=136085_fragment_1	1	52346	22961	52344	99.9962	26.5275	34.4	35.7
V_669_T_0_sam_tools_cov: 665_k141_5956_flag=1_multi=46.0000_len=12948	1	12948	22197	12924	99.8146	103.442	34.4	35.7
V_667_T_0_sam_tools_cov: 669_k79_287007_flag=0_multi=45.4726_len=41114	1	41114	64831	41114	100	94.7943	34.1	35.6
V_663_S_42_sam_tools_cov: 665_k141_21708_flag=1_multi=112.0370_len=91551_fragment_1	1	66140	87493	66140	100	80.7183	34.5	35.5
V_667_T_14_sam_tools_cov: 665_k141_5956_flag=1_multi=46.0000_len=12948	1	12948	9605	12843	99.1891	44.6215	34.3	35.4
V_667_T_0_sam_tools_cov: 668_k79_114365_flag=0_multi=69.4918_len=51719_fragment_1	1	34708	44947	34708	100	77.3416	34.4	35.3
V_665_S_0_sam_tools_cov: 669_k79_287007_flag=0_multi=45.4726_len=41114	1	41114	39940	41113	99.9976	57.4152	34.1	35.2
V_666_S_42_sam_tools_cov: 668_k79_114365_flag=0_multi=69.4918_len=51719_fragment_1	1	34708	46211	34708	100	78.8572	34.3	35.1
V_663_S_0_sam_tools_cov: 666_k79_118799_flag=0_multi=140.8262_len=83860_fragment_1	1	39046	97177	39046	100	145.865	34.1	35
V_666_S_0_sam_tools_cov: 669_k79_287007_flag=0_multi=45.4726_len=41114	1	41114	33928	41114	100	48.4353	34.1	35
V_666_S_14_sam_tools_cov: 665_k141_21708_flag=1_multi=112.0370_len=91551_fragment_1	1	66140	64063	66139	99.9985	58.5095	34.5	35
V_668_T_0_sam_tools_cov: 668_k79_114365_flag=0_multi=69.4918_len=51719_fragment_1	1	34708	47690	34708	100	81.3238	34.3	35
V_667_T_42_sam_tools_cov: 666_k79_137659_flag=0_multi=102.9700_len=136085_fragment_1	1	52346	69511	52346	100	78.8211	34.5	34.8
V_669_T_14_sam_tools_cov: 663_k79_345967_flag=0_multi=12.9650_len=23549	1	23549	34860	23536	99.9448	86.5306	34.2	34.8
V_663_S_0_sam_tools_cov: 668_k79_114365_flag=0_multi=69.4918_len=51719_fragment_1	1	34708	78695	34708	100	130.087	33.9	34.6
V_669_T_14_sam_tools_cov: 663_k79_275004_flag=0_multi=10.8552_len=71874_fragment_1	1	48785	70028	48785	100	82.9205	34.2	34.5
V_665_S_0_sam_tools_cov: 665_k141_5956_flag=1_multi=46.0000_len=12948	1	12948	10668	12911	99.7142	47.8227	34.3	34.3
V_666_S_14_sam_tools_cov: 666_k79_118799_flag=0_multi=140.8262_len=83860_fragment_1	1	39046	27953	39046	100	41.2658	34.4	34.1
V_669_T_14_sam_tools_cov: 669_k79_112168_flag=0_multi=90.1358_len=37772	1	37772	92543	37772	100	151.145	34.3	34.1
V_663_S_42_sam_tools_cov: 663_k79_398364_flag=3_multi=34.0008_len=43740	1	43740	39411	43740	100	51.1168	34.2	33.5
V_669_T_14_sam_tools_cov: 665_k141_21708_flag=1_multi=112.0370_len=91551_fragment_1	1	66140	89190	66140	100	76.7721	34.2	33.4
V_663_S_0_sam_tools_cov: 669_k79_287007_flag=0_multi=45.4726_len=41114	1	41114	71399	41114	100	92.9605	33.4	33.3
V_665_S_0_sam_tools_cov: 665_k141_219061_flag=3_multi=40.0039_len=10323	1	10323	7279	10320	99.9709	39.9981	34.3	33.3
V_667_T_42_sam_tools_cov: 665_k141_178532_flag=1_multi=42.9868_len=137147_fragment_1	1	56969	52347	56969	100	52.2251	34.3	33.3
V_665_S_0_sam_tools_cov: 665_k141_21708_flag=1_multi=112.0370_len=91551_fragment_1	1	66140	47114	66140	100	40.8241	34.4	33.2
V_667_T_42_sam_tools_cov: 665_k141_120118_flag=1_multi=33.0000_len=32738	1	32738	30800	32678	99.8167	53.0057	34.2	33.1
V_665_S_14_sam_tools_cov: 665_k141_21708_flag=1_multi=112.0370_len=91551_fragment_1	1	66140	80777	66140	100	119.157	34.7	33
V_666_S_14_sam_tools_cov: 668_k79_114365_flag=0_multi=69.4918_len=51719_fragment_1	1	34708	22495	34708	100	36.3623	34.3	33
V_669_T_42_sam_tools_cov: 669_k79_292580_flag=0_multi=55.9095_len=24398	1	24398	31746	24398	100	72.1383	34	33
V_669_T_0_sam_tools_cov: 669_k79_287007_flag=0_multi=45.4726_len=41114	1	41114	51097	41114	100	69.4152	34.1	32.9
V_669_T_0_sam_tools_cov: 666_k79_118799_flag=0_multi=140.8262_len=83860_fragment_1	1	39046	40497	39046	100	57.9821	34.4	32.8
V_663_S_14_sam_tools_cov: 666_k79_100489_flag=0_multi=140.5548_len=3444	1	3444	6319	3444	100	100.011	33.9	32.4
V_667_T_0_sam_tools_cov: 667_k79_231589_flag=1_multi=41.5359_len=62530	1	62530	66890	62530	100	59.3411	34.3	32.4
V_668_T_42_sam_tools_cov: 667_k79_172836_flag=0_multi=16.5047_len=133309_fragment_1	1	51687	8926	51457	99.555	9.43183	34.2	32.3
V_668_T_0_sam_tools_cov: 667_k79_231589_flag=1_multi=41.5359_len=62530	1	62530	76344	62513	99.9728	67.2041	34.3	32.2
V_667_T_42_sam_tools_cov: 669_k79_345236_flag=1_multi=11.9488_len=18573	1	18573	15240	18573	100	45.5007	34.4	32.1
V_663_S_0_sam_tools_cov: 665_k141_21708_flag=1_multi=112.0370_len=91551_fragment_1	1	66140	106343	66140	100	87.0761	34	31.8
V_667_T_0_sam_tools_cov: 665_k141_39165_flag=0_multi=23.0000_len=16178	1	16178	15197	16176	99.9876	51.4214	34.2	31.8
V_667_T_42_sam_tools_cov: 665_k141_209339_flag=1_multi=32.3384_len=44486	1	44486	34076	44456	99.9326	41.2545	34.3	31.7
V_668_T_14_sam_tools_cov: 666_k79_118799_flag=0_multi=140.8262_len=83860_fragment_1	1	39046	21746	39046	100	30.1386	34.3	31.7
V_669_T_0_sam_tools_cov: 668_k79_114365_flag=0_multi=69.4918_len=51719_fragment_1	1	34708	32560	34708	100	50.6086	34.3	31.7
V_669_T_42_sam_tools_cov: 665_k141_5956_flag=1_multi=46.0000_len=12948	1	12948	12233	12913	99.7297	49.6385	33.7	31.7
V_668_T_14_sam_tools_cov: 666_k79_100489_flag=0_multi=140.5548_len=3444	1	3444	1904	3444	100	29.9817	34.3	31.6
V_667_T_0_sam_tools_cov: 665_k141_74788_flag=0_multi=28.9989_len=25376	1	25376	20263	25373	99.9882	43.1221	34.1	31.5
V_667_T_14_sam_tools_cov: 666_k79_100489_flag=0_multi=140.5548_len=3444	1	3444	1320	3440	99.8839	20.7207	34.3	31.4
V_669_T_0_sam_tools_cov: 666_k79_137659_flag=0_multi=102.9700_len=136085_fragment_1	1	52346	50948	52346	100	52.3992	34.4	31.4
V_666_S_0_sam_tools_cov: 665_k141_219052_flag=3_multi=28.0020_len=14255	1	14255	6871	14239	99.8878	25.6921	34.2	31.3
V_667_T_42_sam_tools_cov: 663_k79_114346_flag=0_multi=12.9938_len=78077	1	78077	56063	78077	100	38.4899	34.3	31.3
V_666_S_42_sam_tools_cov: 663_k79_333263_flag=0_multi=50.0919_len=63253	1	63253	50897	63252	99.9984	42.6983	34.3	31.1
V_667_T_42_sam_tools_cov: 667_k79_50847_flag=0_multi=31.9963_len=167348	1	167348	131453	167348	100	41.7686	34.3	31.1
V_668_T_0_sam_tools_cov: 665_k141_39165_flag=0_multi=23.0000_len=16178	1	16178	16192	16177	99.9938	54.033	34.2	31.1
V_667_T_0_sam_tools_cov: 665_k141_178532_flag=1_multi=42.9868_len=137147_fragment_1	1	56969	42088	56967	99.9965	39.0002	34.2	30.9
V_667_T_42_sam_tools_cov: 665_k141_100968_flag=0_multi=30.9868_len=99834	1	99834	66339	99834	100	35.1159	34.3	30.9
V_667_T_42_sam_tools_cov: 667_k79_294625_flag=0_multi=26.9486_len=36915	1	36915	29640	36914	99.9973	42.282	34.3	30.9
V_663_S_42_sam_tools_cov: 663_k79_333263_flag=0_multi=50.0919_len=63253	1	63253	41902	63253	100	34.7095	34.2	30.7
V_666_S_0_sam_tools_cov: 665_k141_21708_flag=1_multi=112.0370_len=91551_fragment_1	1	66140	30914	66140	100	24.8967	34.3	30.7
V_668_T_0_sam_tools_cov: 666_k79_100489_flag=0_multi=140.5548_len=3444	1	3444	2593	3443	99.971	39.5645	34.3	30.7
V_666_S_42_sam_tools_cov: 665_k141_64663_flag=0_multi=23.9920_len=131975_fragment_3	1	48188	37699	48188	100	41.2967	34.2	30.6
V_668_T_14_sam_tools_cov: 669_k79_112168_flag=0_multi=90.1358_len=37772	1	37772	32644	37761	99.9709	51.1291	34.5	30.6
V_668_T_42_sam_tools_cov: 667_k79_25742_flag=0_multi=79.9467_len=29725	1	29725	5661	29692	99.889	10.0759	34.3	30.6
V_667_T_42_sam_tools_cov: 665_k141_5956_flag=1_multi=46.0000_len=12948	1	12948	8837	12915	99.7451	35.1379	34.1	30.5
V_668_T_14_sam_tools_cov: 668_k79_114365_flag=0_multi=69.4918_len=51719_fragment_1	1	34708	17468	34706	99.9942	25.953	34.2	30.3
V_667_T_14_sam_tools_cov: 669_k79_13623_flag=0_multi=30.9810_len=63386	1	63386	22075	63376	99.9842	17.6922	34.2	30.1
V_667_T_14_sam_tools_cov: 663_k79_14383_flag=0_multi=12.4357_len=59665	1	59665	21248	46251	77.5178	18.5585	34.2	30.1
V_668_T_14_sam_tools_cov: 668_k79_126535_flag=0_multi=15.9907_len=32501	1	32501	16935	32501	100	27.3452	34.3	30.1
V_666_S_42_sam_tools_cov: 669_k79_292580_flag=0_multi=55.9095_len=24398	1	24398	20331	24398	100	42.6911	34.3	30
V_667_T_14_sam_tools_cov: 669_k79_164906_flag=0_multi=12.1801_len=57496	1	57496	19102	57496	100	17.3153	34.2	30
V_669_T_42_sam_tools_cov: 669_k79_230953_flag=1_multi=24.9488_len=19254	1	19254	15737	19254	100	41.8234	34	30
V_667_T_42_sam_tools_cov: 667_k79_252532_flag=1_multi=21.9897_len=40714	1	40714	26091	40714	100	33.0876	34.2	29.9
V_665_S_14_sam_tools_cov: 666_k79_118799_flag=0_multi=140.8262_len=83860_fragment_1	1	39046	31295	39046	100	73.9513	34.5	29.8
V_665_S_14_sam_tools_cov: 665_k141_137003_flag=0_multi=83.1610_len=15178	1	15178	22732	15178	100	150.802	34.7	29.8
V_667_T_42_sam_tools_cov: 665_k141_74788_flag=0_multi=28.9989_len=25376	1	25376	15702	25368	99.9685	31.4746	34.1	29.6
V_667_T_0_sam_tools_cov: 665_k141_21708_flag=1_multi=112.0370_len=91551_fragment_1	1	66140	43349	66139	99.9985	33.6378	34.3	29.5
V_668_T_0_sam_tools_cov: 665_k141_137003_flag=0_multi=83.1610_len=15178	1	15178	14926	14727	97.0286	54.0038	34.3	29.5
V_665_S_0_sam_tools_cov: 665_k141_178532_flag=1_multi=42.9868_len=137147_fragment_1	1	56969	25445	56968	99.9982	22.5127	34.2	29.4
V_669_T_14_sam_tools_cov: 666_k79_118799_flag=0_multi=140.8262_len=83860_fragment_1	1	39046	28056	39046	100	35.4437	34	29.2
V_668_T_0_sam_tools_cov: 665_k141_219052_flag=3_multi=28.0020_len=14255	1	14255	8770	14250	99.9649	30.5024	34.1	29.1
V_665_S_0_sam_tools_cov: 665_k141_199726_flag=0_multi=17.8577_len=72490_fragment_1	1	39679	16958	39679	100	21.116	34.2	29
V_667_T_14_sam_tools_cov: 665_k141_178532_flag=1_multi=42.9868_len=137147_fragment_1	1	56969	17401	56969	100	15.1856	34.1	29
V_667_T_42_sam_tools_cov: 668_k79_174670_flag=1_multi=5.1686_len=2350	1	2350	2382	2350	100	56.3766	34.2	29
V_665_S_0_sam_tools_cov: 663_k79_35517_flag=0_multi=16.0654_len=31803	1	31803	14492	31760	99.8648	22.3648	33.9	28.9
V_666_S_0_sam_tools_cov: 665_k141_219061_flag=3_multi=40.0039_len=10323	1	10323	3993	10315	99.9225	19.0386	34.2	28.8
V_666_S_42_sam_tools_cov: 666_k79_100489_flag=0_multi=140.5548_len=3444	1	3444	2316	3439	99.8548	33.1295	34.2	28.8
V_663_S_0_sam_tools_cov: 665_k141_199726_flag=0_multi=17.8577_len=72490_fragment_1	1	39679	45768	39679	100	55.6302	33.8	28.7
V_668_T_14_sam_tools_cov: 666_k79_89027_flag=0_multi=15.9913_len=67680	1	67680	30484	67680	100	22.3057	34.3	28.7
V_666_S_14_sam_tools_cov: 663_k79_35517_flag=0_multi=16.0654_len=31803	1	31803	13411	31721	99.7422	20.3549	34	28.5
V_668_T_14_sam_tools_cov: 667_k79_155710_flag=1_multi=23.0000_len=36398	1	36398	14006	36393	99.9863	18.831	34.1	28.5
V_666_S_42_sam_tools_cov: 669_k79_112168_flag=0_multi=90.1358_len=37772	1	37772	44391	37770	99.9947	67.4001	34.4	28.4
V_667_T_0_sam_tools_cov: 668_k79_241552_flag=1_multi=13.9734_len=46303	1	46303	26223	46295	99.9827	27.7464	34.1	28.4
V_663_S_42_sam_tools_cov: 665_k141_178532_flag=1_multi=42.9868_len=137147_fragment_1	1	56969	29663	56810	99.7209	25.1386	34	28.3
V_667_T_0_sam_tools_cov: 669_k79_345236_flag=1_multi=11.9488_len=18573	1	18573	11350	18571	99.9892	30.3013	34.2	28.3
V_668_T_14_sam_tools_cov: 665_k141_219052_flag=3_multi=28.0020_len=14255	1	14255	5617	14247	99.9439	19.1225	34.1	28.3
V_666_S_42_sam_tools_cov: 668_k79_174670_flag=1_multi=5.1686_len=2350	1	2350	1975	2343	99.7021	41.8821	34.1	28.2
V_667_T_0_sam_tools_cov: 667_k79_155710_flag=1_multi=23.0000_len=36398	1	36398	20274	36395	99.9918	27.1033	34.1	28.2
V_669_T_42_sam_tools_cov: 668_k79_126535_flag=0_multi=15.9907_len=32501	1	32501	16423	32493	99.9754	24.0025	33.7	28.2
V_665_S_42_sam_tools_cov: 666_k79_118799_flag=0_multi=140.8262_len=83860_fragment_1	1	39046	45406	39046	100	54.8228	33.7	28.1
V_667_T_0_sam_tools_cov: 665_k141_100968_flag=0_multi=30.9868_len=99834	1	99834	54128	99834	100	26.1357	34.1	28.1
V_665_S_14_sam_tools_cov: 668_k79_114365_flag=0_multi=69.4918_len=51719_fragment_1	1	34708	26538	34708	100	65.1968	34.4	28
V_666_S_42_sam_tools_cov: 668_k79_126535_flag=0_multi=15.9907_len=32501	1	32501	22758	32501	100	34.6322	34.2	28
V_668_T_14_sam_tools_cov: 668_k79_54431_flag=0_multi=12.9589_len=28406	1	28406	12105	28406	100	20.5853	34.3	27.9
V_665_S_14_sam_tools_cov: 665_k141_149725_flag=0_multi=35.4341_len=7716	1	7716	7693	7716	100	87.0702	34.5	27.7
V_663_S_42_sam_tools_cov: 665_k141_74788_flag=0_multi=28.9989_len=25376	1	25376	13727	25374	99.9921	25.7354	34.1	27.6
V_665_S_0_sam_tools_cov: 669_k79_345236_flag=1_multi=11.9488_len=18573	1	18573	7097	18569	99.9785	18.3355	34.2	27.6
V_669_T_14_sam_tools_cov: 668_k79_114365_flag=0_multi=69.4918_len=51719_fragment_1	1	34708	23015	34708	100	31.0261	33.9	27.6
V_668_T_14_sam_tools_cov: 663_k79_216245_flag=0_multi=18.9539_len=32063	1	32063	13481	32063	100	20.171	34.3	27.5
V_666_S_42_sam_tools_cov: 666_k79_242332_flag=0_multi=17.9970_len=48847	1	48847	30484	48844	99.9939	29.51	34.1	27.4
V_667_T_14_sam_tools_cov: 665_k141_120118_flag=1_multi=33.0000_len=32738	1	32738	8757	32683	99.832	12.4139	33.9	27.2
V_663_S_14_sam_tools_cov: 669_k79_112168_flag=0_multi=90.1358_len=37772	1	37772	71130	37772	100	101.258	34	27.1
V_666_S_14_sam_tools_cov: 667_k79_155710_flag=1_multi=23.0000_len=36398	1	36398	12748	36280	99.6758	16.3859	34.1	27
V_666_S_42_sam_tools_cov: 666_k79_200807_flag=0_multi=16.9645_len=60548_fragment_1	1	43439	24667	43439	100	26.3013	34.1	27
V_665_S_42_sam_tools_cov: 669_k79_112168_flag=0_multi=90.1358_len=37772	1	37772	53917	37772	100	73.7219	34	26.9
V_669_T_42_sam_tools_cov: 669_k79_112168_flag=0_multi=90.1358_len=37772	1	37772	23988	37768	99.9894	31.7872	33.9	26.9
V_665_S_0_sam_tools_cov: 665_k141_219052_flag=3_multi=28.0020_len=14255	1	14255	4926	14255	100	15.9928	34.1	26.8
V_668_T_0_sam_tools_cov: 669_k79_164906_flag=0_multi=12.1801_len=57496	1	57496	31376	57496	100	25.4575	34	26.8
V_665_S_0_sam_tools_cov: 665_k141_100968_flag=0_multi=30.9868_len=99834	1	99834	35115	99834	100	16.2231	34.1	26.7
V_668_T_14_sam_tools_cov: 665_k141_219061_flag=3_multi=40.0039_len=10323	1	10323	3811	10316	99.9322	17.1697	34.1	26.7
V_665_S_14_sam_tools_cov: 665_k141_40631_flag=1_multi=37.3861_len=52416	1	52416	34219	52416	100	50.1211	34.6	26.6
V_668_T_14_sam_tools_cov: 665_k141_64663_flag=0_multi=23.9920_len=131975_fragment_3	1	48188	18205	48184	99.9917	18.0027	34.2	26.6
V_663_S_42_sam_tools_cov: 663_k79_114346_flag=0_multi=12.9938_len=78077	1	78077	34877	78077	100	20.4962	34.1	26.5
V_666_S_0_sam_tools_cov: 665_k141_178532_flag=1_multi=42.9868_len=137147_fragment_1	1	56969	18430	56968	99.9982	14.8219	34	26.5
V_666_S_14_sam_tools_cov: 669_k79_13623_flag=0_multi=30.9810_len=63386	1	63386	23456	63365	99.9669	16.7825	34.1	26.5
V_663_S_14_sam_tools_cov: 666_k79_118799_flag=0_multi=140.8262_len=83860_fragment_1	1	39046	42225	39046	100	48.0871	33.6	26.4
V_666_S_0_sam_tools_cov: 665_k141_199726_flag=0_multi=17.8577_len=72490_fragment_1	1	39679	12835	39671	99.9798	14.6214	34	26.4
V_668_T_0_sam_tools_cov: 665_k141_110833_flag=1_multi=16.0000_len=14396	1	14396	8241	14334	99.5693	25.874	34.1	26.4
V_668_T_14_sam_tools_cov: 665_k141_5956_flag=1_multi=46.0000_len=12948	1	12948	5214	12917	99.7606	18.4143	34	26.4
V_666_S_0_sam_tools_cov: 667_k79_155710_flag=1_multi=23.0000_len=36398	1	36398	11179	36334	99.8242	13.8502	34	26.3
V_666_S_42_sam_tools_cov: 668_k79_54431_flag=0_multi=12.9589_len=28406	1	28406	16061	28406	100	25.5155	34.1	26.3
V_663_S_42_sam_tools_cov: 665_k141_199726_flag=0_multi=17.8577_len=72490_fragment_1	1	39679	17454	39679	100	19.9392	34.1	26.2
V_666_S_0_sam_tools_cov: 665_k141_39165_flag=0_multi=23.0000_len=16178	1	16178	6086	16177	99.9938	17.153	34	26.2
V_666_S_14_sam_tools_cov: 668_k79_32388_flag=1_multi=32.4916_len=36598	1	36598	11391	33910	92.6553	13.9958	33.8	26.2
V_667_T_42_sam_tools_cov: 665_k141_219052_flag=3_multi=28.0020_len=14255	1	14255	6800	14251	99.9719	21.4581	34	26.2
V_666_S_42_sam_tools_cov: 666_k79_89027_flag=0_multi=15.9913_len=67680	1	67680	38325	67680	100	25.6263	34.1	26.1
V_666_S_42_sam_tools_cov: 666_k79_195790_flag=0_multi=15.9647_len=36432	1	36432	21013	36432	100	26.2944	34.1	26
V_667_T_14_sam_tools_cov: 668_k79_32388_flag=1_multi=32.4916_len=36598	1	36598	8394	31382	85.7479	10.2849	33.8	26
V_665_S_14_sam_tools_cov: 665_k141_175228_flag=1_multi=33.0000_len=40908	1	40908	25243	40908	100	45.8547	34.5	25.9
V_665_S_42_sam_tools_cov: 668_k79_114365_flag=0_multi=69.4918_len=51719_fragment_1	1	34708	34041	34707	99.9971	42.6078	33.5	25.9
V_667_T_0_sam_tools_cov: 665_k141_120118_flag=1_multi=33.0000_len=32738	1	32738	17149	32662	99.7679	23.321	33.9	25.9
V_669_T_42_sam_tools_cov: 669_k79_13623_flag=0_multi=30.9810_len=63386	1	63386	32646	63384	99.9968	22.3615	33.5	25.9
V_665_S_42_sam_tools_cov: 665_k141_74788_flag=0_multi=28.9989_len=25376	1	25376	23655	25376	100	40.1317	33.3	25.8
V_666_S_14_sam_tools_cov: 669_k79_164906_flag=0_multi=12.1801_len=57496	1	57496	18343	57492	99.993	14.3132	34	25.8
V_666_S_42_sam_tools_cov: 663_k79_216245_flag=0_multi=18.9539_len=32063	1	32063	17931	32063	100	24.8976	34.1	25.8
V_669_T_42_sam_tools_cov: 665_k141_209339_flag=1_multi=32.3384_len=44486	1	44486	25035	44388	99.7797	24.4505	33.6	25.7
V_667_T_42_sam_tools_cov: 668_k79_241552_flag=1_multi=13.9734_len=46303	1	46303	22955	46298	99.9892	23.1646	34	25.5
V_663_S_14_sam_tools_cov: 668_k79_126535_flag=0_multi=15.9907_len=32501	1	32501	35517	32501	100	48.4543	33.6	25.4
V_667_T_0_sam_tools_cov: 665_k141_219052_flag=3_multi=28.0020_len=14255	1	14255	6336	14249	99.9579	19.422	34	25.3
V_663_S_14_sam_tools_cov: 668_k79_114365_flag=0_multi=69.4918_len=51719_fragment_1	1	34708	34461	34707	99.9971	42.1309	33.5	25.2
V_666_S_14_sam_tools_cov: 665_k141_178532_flag=1_multi=42.9868_len=137147_fragment_1	1	56969	18193	56893	99.8666	13.9397	33.9	25.2
V_667_T_14_sam_tools_cov: 665_k141_119009_flag=0_multi=21.8212_len=80104_fragment_1	1	69095	16456	69024	99.8972	10.6228	33.9	25.2
V_668_T_0_sam_tools_cov: 665_k141_199726_flag=0_multi=17.8577_len=72490_fragment_1	1	39679	20801	39678	99.9975	22.7801	34	25.2
V_663_S_14_sam_tools_cov: 665_k141_21708_flag=1_multi=112.0370_len=91551_fragment_1	1	66140	70729	66140	100	46.3964	33.6	25.1
V_665_S_14_sam_tools_cov: 665_k141_178532_flag=1_multi=42.9868_len=137147_fragment_1	1	56969	31466	56969	100	42.474	34.3	25.1
V_667_T_42_sam_tools_cov: 667_k79_276781_flag=1_multi=14.0000_len=27003	1	27003	11828	27003	100	18.8589	33.9	25.1
V_666_S_42_sam_tools_cov: 666_k79_244546_flag=0_multi=20.9869_len=99577_fragment_1	1	60100	32015	60100	100	23.1073	34.1	25
V_663_S_42_sam_tools_cov: 663_k79_392203_flag=0_multi=17.9596_len=16920	1	16920	6904	16920	100	17.2405	33.9	24.9
